Symbol,NSE Symbol,Company Name,ISIN,SERIES,Market Cap,Market Cap Rank
SAGCEM.NS,SAGCEM,Sagar Cements Limited,INE229C01021,EQ,21300103168.0,1129
SHRINGARMS.NS,SHRINGARMS,Shringar House of Mangalsutra Limited,INE1B3L01017,EQ,21231450112.0,1130
RATNAVEER.NS,RATNAVEER,Ratnaveer Precision Engineering Limited,INE05CZ01011,EQ,21155467264.0,1131
KABRAEXTRU.NS,KABRAEXTRU,Kabra Extrusion Technik Limited,INE900B01029,EQ,21106106368.0,1132
SHK.NS,SHK,S H Kelkar and Company Limited,INE500L01026,EQ,21099481088.0,1133
JISLJALEQS.NS,JISLJALEQS,Jain Irrigation Systems Limited,INE175A01038,EQ,21051746304.0,1134
EMSLIMITED.NS,EMSLIMITED,EMS Limited,INE0OV601013,EQ,20982317056.0,1135
HONDAPOWER.NS,HONDAPOWER,Honda India Power Products Limited,INE634A01018,EQ,20880527360.0,1136
LANDMARK.NS,LANDMARK,Landmark Cars Limited,INE559R01029,EQ,20871364608.0,1137
BHARATRAS.NS,BHARATRAS,Bharat Rasayan Limited,INE838B01021,EQ,20862769152.0,1138
SAKSOFT.NS,SAKSOFT,Saksoft Limited,INE667G01023,EQ,20646928384.0,1139
MSPL.NS,MSPL,MSP Steel & Power Limited,INE752G01015,EQ,20625729536.0,1140
WINDLAS.NS,WINDLAS,Windlas Biotech Limited,INE0H5O01029,EQ,20606304256.0,1141
PARACABLES.NS,PARACABLES,Paramount Communications Limited,INE074B01023,EQ,20409925632.0,1142
INA.NS,INA,Insolation Energy Limited,INE0LGX01024,EQ,20409434112.0,1143
CANTABIL.NS,CANTABIL,Cantabil Retail India Limited,INE068L01024,EQ,20373389312.0,1144
INDIANHUME.NS,INDIANHUME,Indian Hume Pipe Company Limited,INE323C01030,EQ,20364136448.0,1145
GMBREW.NS,GMBREW,GM Breweries Limited,INE075D01018,EQ,20342900736.0,1146
TBZ.NS,TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,20132628480.0,1147
MACPOWER.NS,MACPOWER,Macpower CNC Machines Limited,INE155Z01011,EQ,20079349760.0,1148
JAYKAY.NS,JAYKAY,Jaykay Enterprises Limited,INE903A01025,EQ,20078538752.0,1149
SBC.NS,SBC,SBC Exports Limited,INE04AK01028,EQ,19966648320.0,1150
CAMLINFINE.NS,CAMLINFINE,Camlin Fine Sciences Limited,INE052I01032,EQ,19885324288.0,1151
HPL.NS,HPL,HPL Electric & Power Limited,INE495S01016,EQ,19855990784.0,1152
HUHTAMAKI.NS,HUHTAMAKI,Huhtamaki India Limited,INE275B01026,EQ,19854716928.0,1153
MUKANDLTD.NS,MUKANDLTD,Mukand Limited,INE304A01026,EQ,19834906624.0,1154
DCXINDIA.NS,DCXINDIA,DCX Systems Limited,INE0KL801015,EQ,19805620224.0,1155
GREENPANEL.NS,GREENPANEL,Greenpanel Industries Limited,INE08ZM01014,EQ,19750367232.0,1156
MVELECTRO.NS,MVELECTRO,MV Electrosystems Limited,INE0OWZ01020,EQ,19631286272.0,1157
NUCLEUS.NS,NUCLEUS,Nucleus Software Exports Limited,INE096B01018,EQ,19617617920.0,1158
VOEPL.NS,VOEPL,Virtuoso Optoelectronics Limited,INE0I0T01010,EQ,19545374720.0,1159
LAOPALA.NS,LAOPALA,La Opala RG Limited,INE059D01020,EQ,19530448896.0,1160
TEAMLEASE.NS,TEAMLEASE,Teamlease Services Limited,INE985S01024,EQ,19448637440.0,1161
SHUKRAPHAR.NS,SHUKRAPHAR,Shukra Pharmaceuticals Limited,INE551C01044,EQ,19389300736.0,1162
TIRUMALCHM.NS,TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01024,EQ,19327021056.0,1163
GOCLCORP.NS,GOCLCORP,GOCL Corporation Limited,INE077F01035,EQ,19246518272.0,1164
SAKAR.NS,SAKAR,Sakar Healthcare Limited,INE732S01012,EQ,19221536768.0,1165
BFUTILITIE.NS,BFUTILITIE,BF Utilities Limited,INE243D01012,EQ,19219906560.0,1166
VIDYAWIRES.NS,VIDYAWIRES,Vidya Wires Limited,INE14UN01029,EQ,19157194752.0,1167
PAUSHAKLTD.NS,PAUSHAKLTD,Paushak Limited,INE111F01024,EQ,19151024128.0,1168
BLUSPRING.NS,BLUSPRING,Bluspring Enterprises Limited,INE0U4101014,EQ,19051055104.0,1169
MOTISONS.NS,MOTISONS,Motisons Jewellers Limited,INE0FRK01020,EQ,18928107520.0,1170
SCILAL.NS,SCILAL,Shipping Corporation of India Land and Assets Limited,INE0PB301013,EQ,18808965120.0,1171
HGS.NS,HGS,Hinduja Global Solutions Limited,INE170I01016,EQ,18726739968.0,1172
HATHWAY.NS,HATHWAY,Hathway Cable & Datacom Limited,INE982F01036,EQ,18710003712.0,1173
CNL.NS,CNL,Creative Newtech Limited,INE985W01018,EQ,18652962816.0,1174
SHANTIGOLD.NS,SHANTIGOLD,Shanti Gold International Limited,INE06ZD01017,EQ,18593206272.0,1175
EPACK.NS,EPACK,EPACK Durable Limited,INE0G5901015,EQ,18471057408.0,1176
EIHAHOTELS.NS,EIHAHOTELS,EIH Associated Hotels Limited,INE276C01014,EQ,18390573056.0,1177
CAPACITE.NS,CAPACITE,Capacit'e Infraprojects Limited,INE264T01014,EQ,18386995200.0,1178
KRSNAA.NS,KRSNAA,Krsnaa Diagnostics Limited,INE08LI01020,EQ,18297032704.0,1179
SYNCOMF.NS,SYNCOMF,Syncom Formulations (India) Limited,INE312C01025,EQ,18292400128.0,1180
SERVOTECH.NS,SERVOTECH,Servotech Renewable Power System Limited,INE782X01033,EQ,18286669824.0,1181
BCG.NS,BCG,Brightcom Group Limited,INE425B01027,EQ,18267623424.0,1182
ALLCARGO.NS,ALLCARGO,Allcargo Logistics Limited,INE418H01029,EQ,18257917952.0,1183
JINDRILL.NS,JINDRILL,Jindal Drilling And Industries Limited,INE742C01031,EQ,18205929472.0,1184
RACLGEAR.NS,RACLGEAR,RACL Geartech Limited,INE704B01017,EQ,18169196544.0,1185
ALGOQUANT.NS,ALGOQUANT,Algoquant Fintech Limited,INE598D01035,EQ,18147559424.0,1186
AWFIS.NS,AWFIS,Awfis Space Solutions Limited,INE108V01019,EQ,18123376640.0,1187
AEROPLANE.NS,AEROPLANE,Amir Chand Jagdish Kumar (Exports) Limited,INE05TO01019,EQ,18102882304.0,1188
TINNARUBR.NS,TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,EQ,17945493504.0,1189
GRMOVER.NS,GRMOVER,GRM Overseas Limited,INE192H01020,EQ,17925910528.0,1190
AURUM.NS,AURUM,Aurum PropTech Limited,INE898S01029,EQ,17877997568.0,1191
VIDHIING.NS,VIDHIING,Vidhi Specialty Food Ingredients Limited,INE632C01026,EQ,17765437440.0,1192
SURAKSHA.NS,SURAKSHA,Suraksha Diagnostic Limited,INE877V01027,EQ,17717874688.0,1193
STUDDS.NS,STUDDS,Studds Accessories Limited,INE00Q601028,EQ,17709029376.0,1194
TARSONS.NS,TARSONS,Tarsons Products Limited,INE144Z01023,EQ,17677787136.0,1195
GOCOLORS.NS,GOCOLORS,Go Fashion (India) Limited,INE0BJS01011,EQ,17653841920.0,1196
JAICORPLTD.NS,JAICORPLTD,Jai Corp Limited,INE070D01027,EQ,17606660096.0,1197
RICOAUTO.NS,RICOAUTO,Rico Auto Industries Limited,INE209B01025,EQ,17507231744.0,1198
INSECTICID.NS,INSECTICID,Insecticides (India) Limited,INE070I01018,EQ,17415055360.0,1199
NGLFINE.NS,NGLFINE,NGL Fine-Chem Limited,INE887E01022,EQ,17381253120.0,1200
PFS.NS,PFS,PTC India Financial Services Limited,INE560K01014,EQ,17309536256.0,1201
GOODYEAR.NS,GOODYEAR,Goodyear India Limited,INE533A01012,EQ,17297575936.0,1202
5PAISA.NS,5PAISA,5Paisa Capital Limited,INE618L01018,EQ,17267974144.0,1203
YATRA.NS,YATRA,Yatra Online Limited,INE0JR601024,EQ,17232535552.0,1204
PNGSREVA.NS,PNGSREVA,PNGS Reva Diamond Jewellery Limited,INE1RDG01013,EQ,17188456448.0,1205
QUADFUTURE.NS,QUADFUTURE,Quadrant Future Tek Limited,INE0LRY01011,EQ,17168000000.0,1206
MTNL.NS,MTNL,Mahanagar Telephone Nigam Limited,INE153A01019,EQ,17167500288.0,1207
NDRAUTO.NS,NDRAUTO,Ndr Auto Components Limited,INE07OG01012,EQ,17052917760.0,1208
KAPSTON.NS,KAPSTON,Kapston Services Limited,INE542Z01028,EQ,17017677824.0,1209
PVP.NS,PVP,PVP Ventures Limited,INE362A01016,EQ,16983528448.0,1210
ACCELYA.NS,ACCELYA,Accelya Solutions India Limited,INE793A01012,EQ,16927872000.0,1211
KPEL.NS,KPEL,K.P. Energy Limited,INE127T01021,EQ,16912234496.0,1212
MMWL.NS,MMWL,Media Matrix Worldwide Limited,INE200D01020,EQ,16775913472.0,1213
BFINVEST.NS,BFINVEST,BF Investment Limited,INE878K01010,EQ,16679225344.0,1214
HITECH.NS,HITECH,Hi-Tech Pipes Limited,INE106T01025,EQ,16632376320.0,1215
SHALBY.NS,SHALBY,Shalby Limited,INE597J01018,EQ,16627814400.0,1216
INDORAMA.NS,INDORAMA,Indo Rama Synthetics (India) Limited,INE156A01020,EQ,16619852800.0,1217
AVADHSUGAR.NS,AVADHSUGAR,Avadh Sugar & Energy Limited,INE349W01017,EQ,16616289280.0,1218
SMCGLOBAL.NS,SMCGLOBAL,SMC Global Securities Limited,INE103C01036,EQ,16584479744.0,1219
AEROENTER.NS,AEROENTER,Aeroflex Enterprises Limited,INE065D01027,EQ,16554789888.0,1220
IKIO.NS,IKIO,IKIO Technologies Limited,INE0LOJ01019,EQ,16516431872.0,1221
WENDT.NS,WENDT,Wendt (India) Limited,INE274C01019,EQ,16487000064.0,1222
OAL.NS,OAL,Oriental Aromatics Limited,INE959C01023,EQ,16416214016.0,1223
SURYODAY.NS,SURYODAY,Suryoday Small Finance Bank Limited,INE428Q01011,EQ,16397320192.0,1224
IGPL.NS,IGPL,IG Petrochemicals Limited,INE204A01010,EQ,16395179008.0,1225
GARUDA.NS,GARUDA,Garuda Construction and Engineering Limited,INE0JVO01026,EQ,16300913664.0,1226
RHETAN.NS,RHETAN,Rhetan TMT Limited,INE0KKN01029,EQ,16184530944.0,1227
MCLOUD.NS,MCLOUD,Magellanic Cloud Limited,INE613C01026,EQ,16181673984.0,1228
HINDWAREAP.NS,HINDWAREAP,Hindware Home Innovation Limited,INE05AN01011,EQ,16027479040.0,1229
TTKHLTCARE.NS,TTKHLTCARE,TTK Healthcare Limited,INE910C01018,EQ,16026622976.0,1230
BLIL.NS,BLIL,Balmer Lawrie Investments Limited,INE525F01025,EQ,16013109248.0,1231
IPL.NS,IPL,India Pesticides Limited,INE0D6701023,EQ,16007727104.0,1232
DELTACORP.NS,DELTACORP,Delta Corp Limited,INE124G01033,EQ,15913636864.0,1233
INDOBORAX.NS,INDOBORAX,Indo Borax & Chemicals Limited,INE803D01021,EQ,15887759360.0,1234
JAGSNPHARM.NS,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,INE048B01035,EQ,15767780352.0,1235
DLINKINDIA.NS,DLINKINDIA,D-Link (India) Limited,INE250K01012,EQ,15737524224.0,1236
JISLDVREQS.NS,JISLDVREQS,Jain Irrigation Systems Limited,IN9175A01010,EQ,15565087744.0,1237
SUMMITSEC.NS,SUMMITSEC,Summit Securities Limited,INE519C01017,EQ,15555405824.0,1238
IFGLEXPOR.NS,IFGLEXPOR,IFGL Refractories Limited,INE133Y01011,EQ,15530781696.0,1239
MBEL.NS,MBEL,M & B Engineering Limited,INE08N601015,EQ,15510561792.0,1240
MOL.NS,MOL,Meghmani Organics Limited,INE0CT101020,EQ,15497907200.0,1241
GTLINFRA.NS,GTLINFRA,GTL Infrastructure Limited,INE221H01019,EQ,15370934272.0,1242
VIKRAN.NS,VIKRAN,Vikran Engineering Limited,INE01R501028,EQ,15317336064.0,1243
DIFFNKG.NS,DIFFNKG,Diffusion Engineers Limited,INE184O01015,EQ,15258893312.0,1244
SDBL.NS,SDBL,Som Distilleries & Breweries Limited,INE480C01038,EQ,15255797760.0,1245
DOLLAR.NS,DOLLAR,Dollar Industries Limited,INE325C01035,EQ,15239621632.0,1246
GENESYS.NS,GENESYS,Genesys International Corporation Limited,INE727B01026,EQ,15231757312.0,1247
KRISHNADEF.NS,KRISHNADEF,Krishna Defence And Allied Industries Limited,INE0J5601015,EQ,15229069312.0,1248
MOBIKWIK.NS,MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028,EQ,15145395200.0,1249
CEINSYS.NS,CEINSYS,Ceinsys Tech Limited,INE016Q01014,EQ,15141069824.0,1250
SPMLINFRA.NS,SPMLINFRA,SPML Infra Limited,INE937A01023,EQ,15136887808.0,1251
NITTAGELA.NS,NITTAGELA,Nitta Gelatin India Limited,INE265B01019,EQ,15035996160.0,1252
UDS.NS,UDS,Updater Services Limited,INE851I01011,EQ,15025344512.0,1253
WALCHANNAG.NS,WALCHANNAG,Walchandnagar Industries Limited,INE711A01022,EQ,14999201792.0,1254
RGL.NS,RGL,Renaissance Global Limited,INE722H01024,EQ,14969994240.0,1255
AYMSYNTEX.NS,AYMSYNTEX,AYM Syntex Limited,INE193B01039,EQ,14941953024.0,1256
AMRUTANJAN.NS,AMRUTANJAN,Amrutanjan Health Care Limited,INE098F01031,EQ,14861865984.0,1257
RSL.NS,RSL,Rajputana Stainless Limited,INE313L01016,EQ,14832423936.0,1258
DIGITIDE.NS,DIGITIDE,Digitide Solutions Limited,INE0U4701011,EQ,14830560256.0,1259
SHREEPUSHK.NS,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,EQ,14597233664.0,1260
NAVKARCORP.NS,NAVKARCORP,Navkar Corporation Limited,INE278M01019,EQ,14582298624.0,1261
CLSEL.NS,CLSEL,Chaman Lal Setia Exports Limited,INE419D01026,EQ,14572092416.0,1262
SESHAPAPER.NS,SESHAPAPER,Seshasayee Paper and Boards Limited,INE630A01024,EQ,14481075200.0,1263
ARFIN.NS,ARFIN,Arfin India Limited,INE784R01023,EQ,14471326720.0,1264
IVALUE.NS,IVALUE,Ivalue Infosolutions Limited,INE056801025,EQ,14457929728.0,1265
NIITLTD.NS,NIITLTD,NIIT Limited,INE161A01038,EQ,14455579648.0,1266
ONEPOINT.NS,ONEPOINT,One Point One Solutions Limited,INE840Y01029,EQ,14445217792.0,1267
ASALCBR.NS,ASALCBR,Associated Alcohols & Breweries Ltd.,INE073G01016,EQ,14346588160.0,1268
BHARATSE.NS,BHARATSE,Bharat Seats Limited,INE415D01024,EQ,14219803648.0,1269
TEXINFRA.NS,TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,EQ,14196596736.0,1270
ASIANTILES.NS,ASIANTILES,Asian Granito India Limited,INE022I01019,EQ,14195237888.0,1271
PNBGILTS.NS,PNBGILTS,PNB Gilts Limited,INE859A01011,EQ,14168597504.0,1272
GPTINFRA.NS,GPTINFRA,GPT Infraprojects Limited,INE390G01014,EQ,14141462528.0,1273
SPIC.NS,SPIC,Southern Petrochemicals Industries Corporation  Limited,INE147A01011,EQ,14069510144.0,1274
SIGNPOST.NS,SIGNPOST,Signpost India Limited,INE0KGZ01021,EQ,13905016832.0,1275
JAYBARMARU.NS,JAYBARMARU,Jay Bharat Maruti Limited,INE571B01036,EQ,13893888000.0,1276
PUNJABCHEM.NS,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,INE277B01014,EQ,13818256384.0,1277
KROSS.NS,KROSS,Kross Limited,INE0O6601022,EQ,13804371968.0,1278
AGL.NS,AGL,Allcargo Global Limited,INE1YPB01014,EQ,13788432384.0,1279
IMPAL.NS,IMPAL,India Motor Parts and Accessories Limited,INE547E01014,EQ,13696799744.0,1280
DCW.NS,DCW,DCW Limited,INE500A01029,EQ,13695193088.0,1281
DSSL.NS,DSSL,Dynacons Systems & Solutions Limited,INE417B01040,EQ,13627402240.0,1282
EXPLEOSOL.NS,EXPLEOSOL,Expleo Solutions Limited,INE201K01015,EQ,13591411712.0,1283
STEELXIND.NS,STEELXIND,STEEL EXCHANGE INDIA LIMITED,INE503B01021,EQ,13584271360.0,1284
DEN.NS,DEN,Den Networks Limited,INE947J01015,EQ,13497242624.0,1285
YUKEN.NS,YUKEN,Yuken India Limited,INE384C01016,EQ,13494345728.0,1286
SHANKESH.NS,SHANKESH,Shankesh Jewellers Limited,INE1WFC01025,EQ,13487193088.0,1287
ASIANHOTNR.NS,ASIANHOTNR,Asian Hotels (North) Limited,INE363A01022,EQ,13469969408.0,1288
IGARASHI.NS,IGARASHI,Igarashi Motors India Limited,INE188B01013,EQ,13442993152.0,1289
NINSYS.NS,NINSYS,NINtec Systems Limited,INE395U01014,EQ,13426733056.0,1290
ATULAUTO.NS,ATULAUTO,Atul Auto Limited,INE951D01028,EQ,13413581824.0,1291
SUNSHINE.NS,SUNSHINE,Sunshine Pictures Limited,INE1B3O01011,EQ,13386189824.0,1292
WEL.NS,WEL,Wonder Electricals Limited,INE02WG01024,EQ,13373999104.0,1293
ONIDA.NS,ONIDA,Onida Electronics Limited,INE831A01028,EQ,13373211648.0,1294
ALLTIME.NS,ALLTIME,All Time Plastics Limited,INE0GV601021,EQ,13349829632.0,1295
JAGRAN.NS,JAGRAN,Jagran Prakashan Limited,INE199G01027,EQ,13342206976.0,1296
STLNETWORK.NS,STLNETWORK,STL Networks Limited,INE1VXE01018,EQ,13315600384.0,1297
UGROCAP.NS,UGROCAP,Ugro Capital Limited,INE583D01011,EQ,13288836096.0,1298
PASHUPATI.NS,PASHUPATI,Pashupati Cotspin Limited,INE124Y01028,EQ,13286971392.0,1299
ANDHRSUGAR.NS,ANDHRSUGAR,The Andhra Sugars Limited,INE715B01021,EQ,13285178368.0,1300
GALAPREC.NS,GALAPREC,Gala Precision Engineering Limited,INE0RE001014,EQ,13254513664.0,1301
BLKASHYAP.NS,BLKASHYAP,B. L. Kashyap and Sons Limited,INE350H01032,EQ,13206504448.0,1302
MANAKCOAT.NS,MANAKCOAT,Manaksia Coated Metals & Industries Limited,INE830Q01018,EQ,13099993088.0,1303
BHAGYANGR.NS,BHAGYANGR,Bhagyanagar India Limited,INE458B01036,EQ,13098779648.0,1304
UNIENTER.NS,UNIENTER,Uniphos Enterprises Limited,INE037A01022,EQ,13088528384.0,1305
PLATIND.NS,PLATIND,Platinum Industries Limited,INE0PT501018,EQ,13062557696.0,1306
AVTNPL.NS,AVTNPL,AVT Natural Products Limited,INE488D01021,EQ,12973074432.0,1307
SHRIRAMPPS.NS,SHRIRAMPPS,Shriram Properties Limited,INE217L01019,EQ,12964615168.0,1308
EXCELINDUS.NS,EXCELINDUS,Excel Industries Limited,INE369A01029,EQ,12958497792.0,1309
ASTEC.NS,ASTEC,Astec LifeSciences Limited,INE563J01010,EQ,12956007424.0,1310
ELECTHERM.NS,ELECTHERM,Electrotherm (India) Limited,INE822G01016,EQ,12947973120.0,1311
SOLARWORLD.NS,SOLARWORLD,Solarworld Energy Solutions Limited,INE0TY101024,EQ,12892557312.0,1312
BHARATWIRE.NS,BHARATWIRE,Bharat Wire Ropes Limited,INE316L01019,EQ,12861730816.0,1313
KALAMANDIR.NS,KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,EQ,12832708608.0,1314
DOLATALGO.NS,DOLATALGO,Dolat Algotech Limited,INE966A01022,EQ,12816319488.0,1315
GYFTR.NS,GYFTR,Gyftr Limited,INE724A01017,EQ,12813152256.0,1316
CAPITALSFB.NS,CAPITALSFB,Capital Small Finance Bank Limited,INE646H01017,EQ,12805268480.0,1317
DHANBANK.NS,DHANBANK,Dhanlaxmi Bank Limited,INE680A01011,EQ,12736931840.0,1318
IZMO.NS,IZMO,IZMO Limited,INE848A01014,EQ,12710053888.0,1319
SIGACHI.NS,SIGACHI,Sigachi Industries Limited,INE0D0K01022,EQ,12683214848.0,1320
EIMCOELECO.NS,EIMCOELECO,Eimco Elecon (India) Limited,INE158B01016,EQ,12667951104.0,1321
GKSL.NS,GKSL,Gujarat Kidney And Super Speciality Limited,INE0V0W01025,EQ,12665378816.0,1322
MANALIPETC.NS,MANALIPETC,Manali Petrochemicals Limited,INE201A01024,EQ,12617864192.0,1323
GHCLTEXTIL.NS,GHCLTEXTIL,GHCL Textiles Limited,INE0PA801013,EQ,12501663744.0,1324
SULA.NS,SULA,Sula Vineyards Limited,INE142Q01026,EQ,12462723072.0,1325
GPTHEALTH.NS,GPTHEALTH,GPT Healthcare Limited,INE486R01017,EQ,12449357824.0,1326
ALLDIGI.NS,ALLDIGI,Alldigi Tech Limited,INE835G01018,EQ,12398664704.0,1327
ARIS.NS,ARIS,Arisinfra Solutions Limited,INE0H9P01028,EQ,12376226816.0,1328
LINCOLN.NS,LINCOLN,Lincoln Pharmaceuticals Limited,INE405C01035,EQ,12317281280.0,1329
GCSL.NS,GCSL,Gretex Corporate Services Limited,INE199P01028,EQ,12254679040.0,1330
GODAVARIB.NS,GODAVARIB,Godavari Biorefineries Limited,INE497S01012,EQ,12233617408.0,1331
EKC.NS,EKC,Everest Kanto Cylinder Limited,INE184H01027,EQ,12216050688.0,1332
ROTO.NS,ROTO,Roto Pumps Limited,INE535D01037,EQ,12188548096.0,1333
ANDHRAPAP.NS,ANDHRAPAP,ANDHRA PAPER LIMITED,INE435A01051,EQ,12143780864.0,1334
JYOTISTRUC.NS,JYOTISTRUC,Jyoti Structures Limited,INE197A01024,EQ,12103711744.0,1335
FAZE3Q.NS,FAZE3Q,Faze Three Limited,INE963C01033,EQ,12055160832.0,1336
ULTRAMAR.NS,ULTRAMAR,Ultramarine & Pigments Limited,INE405A01021,EQ,12009959424.0,1337
PRECAM.NS,PRECAM,Precision Camshafts Limited,INE484I01029,EQ,11999560704.0,1338
GULPOLY.NS,GULPOLY,Gulshan Polyols Limited,INE255D01024,EQ,11984611328.0,1339
CENTENKA.NS,CENTENKA,Century Enka Limited,INE485A01015,EQ,11961012224.0,1340
APEX.NS,APEX,Apex Frozen Foods Limited,INE346W01013,EQ,11914062848.0,1341
RUPA.NS,RUPA,Rupa & Company Limited,INE895B01021,EQ,11891100672.0,1342
FINOPB.NS,FINOPB,Fino Payments Bank Limited,INE02NC01014,EQ,11781229568.0,1343
STEL.NS,STEL,Stel Holdings Limited,INE577L01016,EQ,11754247168.0,1344
MWL.NS,MWL,Mangalam Worldwide Limited,INE0JYY01029,EQ,11740676096.0,1345
ICEMAKE.NS,ICEMAKE,Ice Make Refrigeration Limited,INE520Y01019,EQ,11717242880.0,1346
THEMISMED.NS,THEMISMED,Themis Medicare Limited,INE083B01024,EQ,11655036928.0,1347
ONIXSOLAR.NS,ONIXSOLAR,Onix Solar Energy Limited,INE173M01012,EQ,11652108288.0,1348
IRMENERGY.NS,IRMENERGY,IRM Energy Limited,INE07U701015,EQ,11634258944.0,1349
SHREDIGCEM.NS,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,INE232A01011,EQ,11565417472.0,1350
BIL.NS,BIL,Bhartiya International Limited,INE828A01016,EQ,11502109696.0,1351
RIIL.NS,RIIL,Reliance Industrial Infrastructure Limited,INE046A01015,EQ,11497894912.0,1352
WAAREEINDO.NS,WAAREEINDO,Indosolar Limited,INE866K01023,EQ,11493019648.0,1353
BALAJITELE.NS,BALAJITELE,Balaji Telefilms Limited,INE794B01026,EQ,11464910848.0,1354
UTTAMSUGAR.NS,UTTAMSUGAR,Uttam Sugar Mills Limited,INE786F01031,EQ,11424273408.0,1355
COMSYN.NS,COMSYN,Commercial Syn Bags Limited,INE073V01015,EQ,11375654912.0,1356
BUTTERFLY.NS,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,INE295F01017,EQ,11320438784.0,1357
AKCAPIT.NS,AKCAPIT,AK Capital Services Limited,INE701G01012,EQ,11273459712.0,1358
DHAMPURSUG.NS,DHAMPURSUG,Dhampur Sugar Mills Limited,INE041A01016,EQ,11268428800.0,1359
MUNJALAU.NS,MUNJALAU,Munjal Auto Industries Limited,INE672B01032,EQ,11240000512.0,1360
ORIENTTECH.NS,ORIENTTECH,Orient Technologies Limited,INE0PPK01015,EQ,11213288448.0,1361
VHL.NS,VHL,Vardhman Holdings Limited,INE701A01023,EQ,11192396800.0,1362
ALICON.NS,ALICON,Alicon Castalloy Limited,INE062D01024,EQ,11191552000.0,1363
MONTECARLO.NS,MONTECARLO,Monte Carlo Fashions Limited,INE950M01013,EQ,11185984512.0,1364
BOROSCI.NS,BOROSCI,Borosil Scientific Limited,INE02L001032,EQ,11069128704.0,1365
ARIHANTSUP.NS,ARIHANTSUP,Arihant Superstructures Limited,INE643K01018,EQ,11043886080.0,1366
GREENPOWER.NS,GREENPOWER,Orient Green Power Company Limited,INE999K01014,EQ,11014767616.0,1367
LAXMIDENTL.NS,LAXMIDENTL,Laxmi Dental Limited,INE0WO601020,EQ,10992196608.0,1368
AWHCL.NS,AWHCL,Antony Waste Handling Cell Limited,INE01BK01022,EQ,10988351488.0,1369
CENTRUM.NS,CENTRUM,Centrum Capital Limited,INE660C01027,EQ,10937396224.0,1370
GANDHITUBE.NS,GANDHITUBE,Gandhi Special Tubes Limited,INE524B01027,EQ,10915533824.0,1371
HARIOMPIPE.NS,HARIOMPIPE,Hariom Pipe Industries Limited,INE00EV01017,EQ,10906679296.0,1372
SALSTEEL.NS,SALSTEEL,S.A.L. Steel Limited,INE658G01014,EQ,10880665600.0,1373
BIRLANU.NS,BIRLANU,BirlaNu Limited,INE557A01011,EQ,10876238848.0,1374
MADRASFERT.NS,MADRASFERT,Madras Fertilizers Limited,INE414A01015,EQ,10863059968.0,1375
BCLIND.NS,BCLIND,Bcl Industries Limited,INE412G01024,EQ,10844301312.0,1376
BAJAJHCARE.NS,BAJAJHCARE,Bajaj Healthcare Limited,INE411U01027,EQ,10840181760.0,1377
SEPC.NS,SEPC,SEPC Limited,INE964H01014,EQ,10817053696.0,1378
JPOLYINVST.NS,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,INE147P01019,EQ,10774727680.0,1379
AFSL.NS,AFSL,Abans Financial Services Limited,INE00ZE01026,EQ,10773961728.0,1380
GRPLTD.NS,GRPLTD,GRP Limited,INE137I01015,EQ,10724797440.0,1381
MATRIMONY.NS,MATRIMONY,Matrimony.Com Limited,INE866R01028,EQ,10646797312.0,1382
FINKURVE.NS,FINKURVE,Finkurve Financial Services Limited,INE734I01027,EQ,10589279232.0,1383
JINDALPHOT.NS,JINDALPHOT,Jindal Photo Limited,INE796G01012,EQ,10571378688.0,1384
JYOTIRES.NS,JYOTIRES,Jyoti Resins & Adhesives Limited,INE577D01013,EQ,10555800576.0,1385
SRM.NS,SRM,SRM Contractors Limited,INE0R6Z01013,EQ,10541406208.0,1386
CREST.NS,CREST,Crest Ventures Limited,INE559D01011,EQ,10514571264.0,1387
KRISHIVAL.NS,KRISHIVAL,Krishival Foods Limited,INE0GGO01015,EQ,10514010112.0,1388
HMAAGRO.NS,HMAAGRO,HMA Agro Industries Limited,INE0ECP01024,EQ,10501141504.0,1389
JARO.NS,JARO,Jaro Institute of Technology Management and Research Limited,INE00YJ01010,EQ,10468195328.0,1390
NELCAST.NS,NELCAST,Nelcast Limited,INE189I01024,EQ,10456153088.0,1391
ARIHANT.NS,ARIHANT,Arihant Foundations & Housing Limited,INE413D01011,EQ,10416048128.0,1392
NAHARSPING.NS,NAHARSPING,Nahar Spinning Mills Limited,INE290A01027,EQ,10401233920.0,1393
SALASAR.NS,SALASAR,Salasar Techno Engineering Limited,INE170V01027,EQ,10347866112.0,1394
DAMCAPITAL.NS,DAMCAPITAL,Dam Capital Advisors Limited,INE284H01025,EQ,10339241984.0,1395
