Symbol,NSE Symbol,Company Name,ISIN,SERIES,Market Cap,Market Cap Rank
RTNINDIA.NS,RTNINDIA,RattanIndia Enterprises Limited,INE834M01019,EQ,43912224768.0,829
VAIBHAVGBL.NS,VAIBHAVGBL,Vaibhav Global Limited,INE884A01027,EQ,43840405504.0,830
PACEDIGITK.NS,PACEDIGITK,Pace Digitek Limited,INE0S3G01027,EQ,43597651968.0,831
INDOSTAR.NS,INDOSTAR,IndoStar Capital Finance Limited,INE896L01010,EQ,43541061632.0,832
IOLCP.NS,IOLCP,IOL Chemicals and Pharmaceuticals Limited,INE485C01029,EQ,43538935808.0,833
BANARISUG.NS,BANARISUG,Bannari Amman Sugars Limited,INE459A01010,EQ,43500220416.0,834
JUNIPER.NS,JUNIPER,Juniper Hotels Limited,INE696F01016,EQ,43456942080.0,835
QUESS.NS,QUESS,Quess Corp Limited,INE615P01015,EQ,43456253952.0,836
KRISHANA.NS,KRISHANA,Krishana Phoschem Limited,INE506W01020,EQ,43418427392.0,837
ANUP.NS,ANUP,The Anup Engineering Limited,INE294Z01018,EQ,43394166784.0,838
WAKEFIT.NS,WAKEFIT,Wakefit Innovations Limited,INE0E7301029,EQ,43102941184.0,839
GUJALKALI.NS,GUJALKALI,Gujarat Alkalies and Chemicals Limited,INE186A01019,EQ,43048726528.0,840
KSCL.NS,KSCL,Kaveri Seed Company Limited,INE455I01029,EQ,43047870464.0,841
SHOPERSTOP.NS,SHOPERSTOP,Shoppers Stop Limited,INE498B01024,EQ,43031244800.0,842
ROLEXRINGS.NS,ROLEXRINGS,Rolex Rings Limited,INE645S01024,EQ,42998677504.0,843
HIRECT.NS,HIRECT,Hind Rectifiers Limited,INE835D01023,EQ,42776252416.0,844
SBCL.NS,SBCL,Shivalik Bimetal Controls Limited,INE386D01027,EQ,42474455040.0,845
VIPIND.NS,VIPIND,VIP Industries Limited,INE054A01027,EQ,42253873152.0,846
AGIIL.NS,AGIIL,Agi Infra Limited,INE976R01033,EQ,42174119936.0,847
REFEX.NS,REFEX,Refex Industries Limited,INE056I01025,EQ,42098925568.0,848
SSWL.NS,SSWL,Steel Strips Wheels Limited,INE802C01033,EQ,41875402752.0,849
MSTCLTD.NS,MSTCLTD,Mstc Limited,INE255X01014,EQ,41856319488.0,850
POCL.NS,POCL,Pondy Oxides & Chemicals Limited,INE063E01053,EQ,41739431936.0,851
SGFIN.NS,SGFIN,SG Finserve Limited,INE618R01015,EQ,41589628928.0,852
PSPPROJECT.NS,PSPPROJECT,PSP Projects Limited,INE488V01015,EQ,41477210112.0,853
UNICHEMLAB.NS,UNICHEMLAB,Unichem Laboratories Limited,INE351A01035,EQ,41472507904.0,854
AYE.NS,AYE,Aye Finance Limited,INE501X01029,EQ,41114042368.0,855
BAJAJHIND.NS,BAJAJHIND,Bajaj Hindusthan Sugar Limited,INE306A01021,EQ,40978321408.0,856
ZOTA.NS,ZOTA,Zota Health Care LImited,INE358U01012,EQ,40939982848.0,857
MANINFRA.NS,MANINFRA,Man Infraconstruction Limited,INE949H01023,EQ,40883343360.0,858
VISHNU.NS,VISHNU,Vishnu Chemicals Limited,INE270I01022,EQ,40776228864.0,859
VRLLOG.NS,VRLLOG,VRL Logistics Limited,INE366I01010,EQ,40578383872.0,860
LASERPOWER.NS,LASERPOWER,Laser Power & Infra Limited,INE17IR01028,EQ,40518725632.0,861
ELLEN.NS,ELLEN,Ellenbarrie Industrial Gases Limited,INE236E01022,EQ,40483749888.0,862
UNIVCABLES.NS,UNIVCABLES,Universal Cables Limited,INE279A01012,EQ,40479096832.0,863
KSL.NS,KSL,Kalyani Steels Limited,INE907A01026,EQ,40424914944.0,864
GUJTHEM.NS,GUJTHEM,Gujarat Themis Biosyn Limited,INE942C01045,EQ,40346513408.0,865
MUTHOOTMF.NS,MUTHOOTMF,Muthoot Microfin Limited,INE046W01019,EQ,40274067456.0,866
KIRLOSIND.NS,KIRLOSIND,Kirloskar Industries Limited,INE250A01039,EQ,40249401344.0,867
RAYMOND.NS,RAYMOND,Raymond Limited,INE301A01014,EQ,40246976512.0,868
SOTL.NS,SOTL,Savita Oil Technologies Limited,INE035D01020,EQ,39782182912.0,869
GHCL.NS,GHCL,GHCL Limited,INE539A01019,EQ,39759425536.0,870
MANINDS.NS,MANINDS,Man Industries (India) Limited,INE993A01026,EQ,39721316352.0,871
VSTIND.NS,VSTIND,VST Industries Limited,INE710A01016,EQ,39503675392.0,872
NRBBEARING.NS,NRBBEARING,NRB Bearing Limited,INE349A01021,EQ,39486267392.0,873
GREENPLY.NS,GREENPLY,Greenply Industries Limited,INE461C01038,EQ,39387860992.0,874
TFCILTD.NS,TFCILTD,Tourism Finance Corporation of India Limited,INE305A01023,EQ,39366955008.0,875
STYRENIX.NS,STYRENIX,Styrenix Performance Materials Limited,INE189B01011,EQ,39334776832.0,876
KDDL.NS,KDDL,KDDL Limited,INE291D01011,EQ,39195344896.0,877
VSTTILLERS.NS,VSTTILLERS,V.S.T Tillers Tractors Limited,INE764D01017,EQ,39156305920.0,878
HEMIPROP.NS,HEMIPROP,Hemisphere Properties India Limited,INE0AJG01018,EQ,39113408512.0,879
CAPILLARY.NS,CAPILLARY,Capillary Technologies India Limited,INE0ILV01024,EQ,39064453120.0,880
SHAREINDIA.NS,SHAREINDIA,Share India Securities Limited,INE932X01026,EQ,38784638976.0,881
NOVARTIND.NS,NOVARTIND,Novartis India Limited,INE234A01025,EQ,38767017984.0,882
EIEL.NS,EIEL,Enviro Infra Engineers Limited,INE0LLY01014,EQ,38656970752.0,883
AARTIDRUGS.NS,AARTIDRUGS,Aarti Drugs Limited,INE767A01016,EQ,38543319040.0,884
LUXIND.NS,LUXIND,Lux Industries Limited,INE150G01020,EQ,38437621760.0,885
MAHLOG.NS,MAHLOG,Mahindra Logistics Limited,INE766P01016,EQ,38433828864.0,886
RAMRAT.NS,RAMRAT,Ram Ratna Wires Limited,INE207E01023,EQ,38343131136.0,887
FOSECOIND.NS,FOSECOIND,Foseco India Limited,INE519A01011,EQ,38312562688.0,888
GUFICBIO.NS,GUFICBIO,Gufic Biosciences Limited,INE742B01025,EQ,38297886720.0,889
BAJAJELEC.NS,BAJAJELEC,Bajaj Electricals Limited,INE193E01025,EQ,38246932480.0,890
HARSHA.NS,HARSHA,Harsha Engineers International Limited,INE0JUS01029,EQ,38229417984.0,891
SINDHUTRAD.NS,SINDHUTRAD,Sindhu Trade Links Limited,INE325D01025,EQ,38162739200.0,892
DBCORP.NS,DBCORP,D.B.Corp Limited,INE950I01011,EQ,38055591936.0,893
JTEKTINDIA.NS,JTEKTINDIA,Jtekt India Limited,INE643A01035,EQ,37798100992.0,894
JKIL.NS,JKIL,J.Kumar Infraprojects Limited,INE576I01022,EQ,37787353088.0,895
ASHIANA.NS,ASHIANA,Ashiana Housing Limited,INE365D01021,EQ,37676716032.0,896
ROSSTECH.NS,ROSSTECH,Rossell Techsys Limited,INE0OJW01016,EQ,37495918592.0,897
SANATHAN.NS,SANATHAN,Sanathan Textiles Limited,INE0JPD01013,EQ,37327691776.0,898
ORIENTELEC.NS,ORIENTELEC,Orient Electric Limited,INE142Z01019,EQ,36890886144.0,899
EMUDHRA.NS,EMUDHRA,eMudhra Limited,INE01QM01018,EQ,36763705344.0,900
SANDHAR.NS,SANDHAR,Sandhar Technologies Limited,INE278H01035,EQ,36747231232.0,901
SAMHI.NS,SAMHI,Samhi Hotels Limited,INE08U801020,EQ,36674445312.0,902
FUSION.NS,FUSION,Fusion Finance Limited,INE139R01012,EQ,36530102272.0,903
SANGHVIMOV.NS,SANGHVIMOV,Sanghvi Movers Limited,INE989A01032,EQ,36465811456.0,904
SMSPHARMA.NS,SMSPHARMA,SMS Pharmaceuticals Limited,INE812G01025,EQ,36313575424.0,905
YASHO.NS,YASHO,Yasho Industries Limited,INE616Z01012,EQ,36285542400.0,906
WHEELS.NS,WHEELS,Wheels India Limited,INE715A01015,EQ,35967836160.0,907
BOSCH-HCIL.NS,BOSCH-HCIL,BOSCH HOME COMFORT INDIA LIMITED,INE782A01015,EQ,35957227520.0,908
ADVENZYMES.NS,ADVENZYMES,Advanced Enzyme Technologies Limited,INE837H01020,EQ,35899555840.0,909
GMMPFAUDLR.NS,GMMPFAUDLR,GMM Pfaudler Limited,INE541A01023,EQ,35835400192.0,910
HGINFRA.NS,HGINFRA,H.G. Infra Engineering Limited,INE926X01010,EQ,35834335232.0,911
TRUALT.NS,TRUALT,TruAlt Bioenergy Limited,INE0MWH01014,EQ,35775983616.0,912
HEIDELBERG.NS,HEIDELBERG,HeidelbergCement India Limited,INE578A01017,EQ,35737493504.0,913
PREMEXPLN.NS,PREMEXPLN,Premier Explosives Limited,INE863B01029,EQ,35718049792.0,914
NFL.NS,NFL,National Fertilizers Limited,INE870D01012,EQ,35596365824.0,915
MPSLTD.NS,MPSLTD,MPS Limited,INE943D01017,EQ,35594297344.0,916
VENUSPIPES.NS,VENUSPIPES,Venus Pipes & Tubes Limited,INE0JA001018,EQ,35399688192.0,917
INDIQUBE.NS,INDIQUBE,Indiqube Spaces Limited,INE06ST01018,EQ,35365445632.0,918
ROUTE.NS,ROUTE,ROUTE MOBILE LIMITED,INE450U01017,EQ,35363627008.0,919
GRAUWEIL.NS,GRAUWEIL,Grauer & Weil India Limited,INE266D01021,EQ,35329822720.0,920
RELTD.NS,RELTD,Ravindra Energy Limited,INE206N01018,EQ,35254431744.0,921
SEAMECLTD.NS,SEAMECLTD,Seamec Limited,INE497B01018,EQ,35219550208.0,922
BHAGCHEM.NS,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,INE414D01027,EQ,35075485696.0,923
SAMBHV.NS,SAMBHV,Sambhv Steel Tubes Limited,INE12NJ01018,EQ,35054112768.0,924
TARC.NS,TARC,TARC Limited,INE0EK901012,EQ,34933501952.0,925
PITTIENG.NS,PITTIENG,Pitti Engineering Limited,INE450D01021,EQ,34833506304.0,926
ASHOKA.NS,ASHOKA,Ashoka Buildcon Limited,INE442H01029,EQ,34790031360.0,927
KNRCON.NS,KNRCON,KNR Constructions Limited,INE634I01029,EQ,34470924288.0,928
WSTCSTPAPR.NS,WSTCSTPAPR,West Coast Paper Mills Limited,INE976A01021,EQ,34371854336.0,929
KOLTEPATIL.NS,KOLTEPATIL,Kolte - Patil Developers Limited,INE094I01018,EQ,34359103488.0,930
KERNEX.NS,KERNEX,Kernex Microsystems (India) Limited,INE202H01019,EQ,34267627520.0,931
MAYURUNIQ.NS,MAYURUNIQ,Mayur Uniquoters Ltd,INE040D01038,EQ,34121154560.0,932
INDRAMEDCO.NS,INDRAMEDCO,Indraprastha Medical Corporation Limited,INE681B01017,EQ,33992347648.0,933
POLYPLEX.NS,POLYPLEX,Polyplex Corporation Limited,INE633B01018,EQ,33826949120.0,934
ARSSBL.NS,ARSSBL,Anand Rathi Share and Stock Brokers Limited,INE549H01021,EQ,33671151616.0,935
PANACEABIO.NS,PANACEABIO,Panacea Biotec Limited,INE922B01023,EQ,33617469440.0,936
TATVA.NS,TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,EQ,33406193664.0,937
63MOONS.NS,63MOONS,63 moons technologies limited,INE111B01023,EQ,33367773184.0,938
CARYSIL.NS,CARYSIL,CARYSIL LIMITED,INE482D01024,EQ,33289226240.0,939
MARINE.NS,MARINE,Marine Electricals (India) Limited,INE01JE01028,EQ,33133146112.0,940
GOPAL.NS,GOPAL,Gopal Snacks Limited,INE0L9R01028,EQ,33105270784.0,941
NPST.NS,NPST,Network People Services Technologies Limited,INE0FFK01017,EQ,32962244608.0,942
NIITMTS.NS,NIITMTS,NIIT Learning Systems Limited,INE342G01023,EQ,32875634688.0,943
ADFFOODS.NS,ADFFOODS,ADF Foods Limited,INE982B01027,EQ,32860200960.0,944
XPROINDIA.NS,XPROINDIA,Xpro India Limited,INE445C01015,EQ,32795179008.0,945
JASH.NS,JASH,Jash Engineering Limited,INE039O01029,EQ,32738969600.0,946
RML.NS,RML,Rane (Madras) Limited,INE050H01012,EQ,32589709312.0,947
SHANTIGEAR.NS,SHANTIGEAR,Shanthi Gears Limited,INE631A01022,EQ,32507197440.0,948
CRIZAC.NS,CRIZAC,Crizac Limited,INE0S4R01014,EQ,32499499008.0,949
JINDWORLD.NS,JINDWORLD,Jindal Worldwide Limited,INE247D01039,EQ,32283785216.0,950
MOREPENLAB.NS,MOREPENLAB,Morepen Laboratories Limited,INE083A01026,EQ,32274475008.0,951
CARRARO.NS,CARRARO,Carraro India Limited,INE0V7W01012,EQ,32266088448.0,952
NAVNETEDUL.NS,NAVNETEDUL,Navneet Education Limited,INE060A01024,EQ,32215277568.0,953
GANECOS.NS,GANECOS,Ganesha Ecosphere Limited,INE845D01014,EQ,32199626752.0,954
FILATEX.NS,FILATEX,Filatex India Limited,INE816B01035,EQ,31781257216.0,955
UFLEX.NS,UFLEX,UFLEX Limited,INE516A01017,EQ,31686400000.0,956
TVSSRICHAK.NS,TVSSRICHAK,TVS Srichakra Limited,INE421C01016,EQ,31612131328.0,957
EUROPRATIK.NS,EUROPRATIK,Euro Pratik Sales Limited,INE198501012,EQ,31554250752.0,958
SANGAMIND.NS,SANGAMIND,Sangam (India) Limited,INE495C01010,EQ,31408015360.0,959
WINDMACHIN.NS,WINDMACHIN,Windsor Machines Limited,INE052A01021,EQ,30986094592.0,960
CHEMPLASTS.NS,CHEMPLASTS,Chemplast Sanmar Limited,INE488A01050,EQ,30956271616.0,961
NITINSPIN.NS,NITINSPIN,Nitin Spinners Limited,INE229H01012,EQ,30940676096.0,962
INTERARCH.NS,INTERARCH,Interarch Building Solutions Limited,INE00M901018,EQ,30897106944.0,963
SPECTRUM.NS,SPECTRUM,Spectrum Electrical Industries Limited,INE01EO01010,EQ,30788126720.0,964
HERITGFOOD.NS,HERITGFOOD,Heritage Foods Limited,INE978A01027,EQ,30743314432.0,965
RAMCOIND.NS,RAMCOIND,Ramco Industries Limited,INE614A01028,EQ,30694150144.0,966
STEELCAS.NS,STEELCAS,Steelcast Limited,INE124E01038,EQ,30521921536.0,967
DPABHUSHAN.NS,DPABHUSHAN,D. P. Abhushan Limited,INE266Y01019,EQ,30498101248.0,968
KKCL.NS,KKCL,Kewal Kiran Clothing Limited,INE401H01017,EQ,30492139520.0,969
UNIPARTS.NS,UNIPARTS,Uniparts India Limited,INE244O01017,EQ,30488387584.0,970
BALMLAWRIE.NS,BALMLAWRIE,Balmer Lawrie & Company Limited,INE164A01016,EQ,30481434624.0,971
DEEPINDS.NS,DEEPINDS,Deep Industries Limited,INE0FHS01024,EQ,30464000000.0,972
SUNCLAY.NS,SUNCLAY,Sundaram Clayton Limited,INE0Q3R01026,EQ,30428110848.0,973
JUBLCPL.NS,JUBLCPL,Jubilant Agri and Consumer Products Limited,INE03CC01015,EQ,30344382464.0,974
RSYSTEMS.NS,RSYSTEMS,R Systems International Limited,INE411H01032,EQ,30226298880.0,975
BBL.NS,BBL,Bharat Bijlee Limited,INE464A01036,EQ,30158985216.0,976
KITEX.NS,KITEX,Kitex Garments Limited,INE602G01020,EQ,30028740608.0,977
DCAL.NS,DCAL,Dishman Carbogen Amcis Limited,INE385W01011,EQ,30017691648.0,978
POKARNA.NS,POKARNA,Pokarna Limited,INE637C01025,EQ,29990168576.0,979
BUILDPRO.NS,BUILDPRO,Shankara Buildpro Limited,INE24OJ01011,EQ,29909118976.0,980
DDEVPLSTIK.NS,DDEVPLSTIK,Ddev Plastiks Industries Limited,INE0HR601026,EQ,29858189312.0,981
WONDERLA.NS,WONDERLA,Wonderla Holidays Limited,INE066O01014,EQ,29789675520.0,982
PRINCEPIPE.NS,PRINCEPIPE,Prince Pipes And Fittings Limited,INE689W01016,EQ,29763211264.0,983
DALMIASUG.NS,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,INE495A01022,EQ,29737099264.0,984
RAMCOSYS.NS,RAMCOSYS,Ramco Systems Limited,INE246B01019,EQ,29655635968.0,985
RPSGVENT.NS,RPSGVENT,RPSG VENTURES LIMITED,INE425Y01011,EQ,29622259712.0,986
ELPROINTL.NS,ELPROINTL,Elpro International Limited,INE579B01039,EQ,29596141568.0,987
ROSSARI.NS,ROSSARI,Rossari Biotech Limited,INE02A801020,EQ,29437874176.0,988
JTLIND.NS,JTLIND,JTL INDUSTRIES LIMITED,INE391J01032,EQ,29363195904.0,989
HLEGLAS.NS,HLEGLAS,HLE Glascoat Limited,INE461D01028,EQ,29309898752.0,990
TCPLPACK.NS,TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,29202374656.0,991
MAITHANALL.NS,MAITHANALL,Maithan Alloys Limited,INE683C01011,EQ,29096994816.0,992
GATEWAY.NS,GATEWAY,Gateway Distriparks Limited,INE079J01017,EQ,29014317056.0,993
ANTELOPUS.NS,ANTELOPUS,Antelopus Selan Energy Limited,INE818A01017,EQ,28861263872.0,994
JINDALPOLY.NS,JINDALPOLY,Jindal Poly Films Limited,INE197D01010,EQ,28857434112.0,995
VSSL.NS,VSSL,Vardhman Special Steels Limited,INE050M01012,EQ,28846174208.0,996
HUBTOWN.NS,HUBTOWN,Hubtown Limited,INE703H01016,EQ,28707174400.0,997
SIYSIL.NS,SIYSIL,Siyaram Silk Mills Limited,INE076B01028,EQ,28648943616.0,998
SASKEN.NS,SASKEN,Sasken Technologies Limited,INE231F01020,EQ,28644720640.0,999
MONARCH.NS,MONARCH,Monarch Networth Capital Limited,INE903D01011,EQ,28594620416.0,1000
BOROLTD.NS,BOROLTD,Borosil Limited,INE02PY01013,EQ,28562309120.0,1001
PARAGMILK.NS,PARAGMILK,Parag Milk Foods Limited,INE883N01014,EQ,28303753216.0,1002
INDOTHAI.NS,INDOTHAI,Indo Thai Securities Limited,INE337M01021,EQ,28275423232.0,1003
PATELENG.NS,PATELENG,Patel Engineering Limited,INE244B01030,EQ,28259860480.0,1004
ORIENTCEM.NS,ORIENTCEM,Orient Cement Limited,INE876N01018,EQ,28240459776.0,1005
ZAGGLE.NS,ZAGGLE,Zaggle Prepaid Ocean Services Limited,INE07K301024,EQ,28239423488.0,1006
HIKAL.NS,HIKAL,Hikal Limited,INE475B01022,EQ,28214910976.0,1007
BEPL.NS,BEPL,Bhansali Engineering Polymers Limited,INE922A01025,EQ,28145891328.0,1008
DIAMONDYD.NS,DIAMONDYD,Prataap Snacks Limited,INE393P01035,EQ,28132083712.0,1009
DREDGECORP.NS,DREDGECORP,Dredging Corporation of India Limited,INE506A01018,EQ,28086798336.0,1010
SATIN.NS,SATIN,Satin Creditcare Network Limited,INE836B01017,EQ,28054644736.0,1011
DIVGIITTS.NS,DIVGIITTS,Divgi Torqtransfer Systems Limited,INE753U01022,EQ,27937505280.0,1012
EFCIL.NS,EFCIL,EFC (I) Limited,INE886D01026,EQ,27905603584.0,1013
GKENERGY.NS,GKENERGY,GK Energy Limited,INE1AG301022,EQ,27846811648.0,1014
NSIL.NS,NSIL,Nalwa Sons Investments Limited,INE023A01030,EQ,27789209600.0,1015
ARVSMART.NS,ARVSMART,Arvind SmartSpaces Limited,INE034S01021,EQ,27625680896.0,1016
SOLARA.NS,SOLARA,Solara Active Pharma Sciences Limited,INE624Z01016,EQ,27538823168.0,1017
AUTOAXLES.NS,AUTOAXLES,Automotive Axles Limited,INE449A01011,EQ,27520409600.0,1018
INDNIPPON.NS,INDNIPPON,India Nippon Electricals Limited,INE092B01025,EQ,27448836096.0,1019
UFBL.NS,UFBL,United Foodbrands Limited,INE382M01027,EQ,27434737664.0,1020
APCOTEXIND.NS,APCOTEXIND,Apcotex Industries Limited,INE116A01032,EQ,27431168000.0,1021
FLAIR.NS,FLAIR,Flair Writing Industries Limited,INE00Y201027,EQ,27397529600.0,1022
NOCIL.NS,NOCIL,NOCIL Limited,INE163A01018,EQ,27174955008.0,1023
FMGOETZE.NS,FMGOETZE,Federal-Mogul Goetze (India) Limited.,INE529A01010,EQ,27137351680.0,1024
MANGLMCEM.NS,MANGLMCEM,Mangalam Cement Limited,INE347A01017,EQ,27128834048.0,1025
GLOBUSSPR.NS,GLOBUSSPR,Globus Spirits Limited,INE615I01010,EQ,27097159680.0,1026
IMAGICAA.NS,IMAGICAA,Imagicaaworld Entertainment Limited,INE172N01012,EQ,26946320384.0,1027
PARKHOTELS.NS,PARKHOTELS,Apeejay Surrendra Park Hotels Limited,INE988S01028,EQ,26863816704.0,1028
JNKINDIA.NS,JNKINDIA,JNK India Limited,INE0OAF01028,EQ,26698409984.0,1029
UTKARSHBNK.NS,UTKARSHBNK,Utkarsh Small Finance Bank Limited,INE735W01017,EQ,26675060736.0,1030
NITCO.NS,NITCO,Nitco Limited,INE858F01012,EQ,26669158400.0,1031
MEDIASSIST.NS,MEDIASSIST,Medi Assist Healthcare Services Limited,INE456Z01021,EQ,26627471360.0,1032
RAMKY.NS,RAMKY,Ramky Infrastructure Limited,INE874I01013,EQ,26575411200.0,1033
MARATHON.NS,MARATHON,Marathon Nextgen Realty Limited,INE182D01020,EQ,26360702976.0,1034
SPANDANA.NS,SPANDANA,Spandana Sphoorty Financial Limited,INE572J01011,EQ,26317068288.0,1035
INA.NS,INA,Insolation Energy Limited,INE0LGX01024,EQ,26087979008.0,1036
BOMDYEING.NS,BOMDYEING,Bombay Dyeing & Mfg Company Limited,INE032A01023,EQ,25932521472.0,1037
ARKADE.NS,ARKADE,Arkade Developers Limited,INE0QRL01017,EQ,25929781248.0,1038
KIRIINDUS.NS,KIRIINDUS,Kiri Industries Limited,INE415I01015,EQ,25907537920.0,1039
FISCHER.NS,FISCHER,Fischer Medical Ventures Limited,INE771F01041,EQ,25702821888.0,1040
MUFIN.NS,MUFIN,Mufin Green Finance Limited,INE08KJ01020,EQ,25614444544.0,1041
STOVEKRAFT.NS,STOVEKRAFT,Stove Kraft Limited,INE00IN01015,EQ,25600235520.0,1042
MMFL.NS,MMFL,MM Forgings Limited,INE227C01017,EQ,25473370112.0,1043
RISHABH.NS,RISHABH,Rishabh Instruments Limited,INE0N2P01017,EQ,25366085632.0,1044
PANAMAPET.NS,PANAMAPET,Panama Petrochem Limited,INE305C01029,EQ,25289349120.0,1045
GIPCL.NS,GIPCL,Gujarat Industries Power Company Limited,INE162A01010,EQ,25162055680.0,1046
SPORTKING.NS,SPORTKING,Sportking India Limited,INE885H01029,EQ,25099030528.0,1047
REPCOHOME.NS,REPCOHOME,Repco Home Finance Limited,INE612J01015,EQ,25096488960.0,1048
SILVERTUC.NS,SILVERTUC,Silver Touch Technologies Limited,INE625X01026,EQ,25072873472.0,1049
TALBROAUTO.NS,TALBROAUTO,Talbros Automotive Components Limited,INE187D01029,EQ,25006073856.0,1050
VIMTALABS.NS,VIMTALABS,Vimta Labs Limited,INE579C01029,EQ,24988917760.0,1051
EVEREADY.NS,EVEREADY,Eveready Industries India Limited,INE128A01029,EQ,24971708416.0,1052
AJMERA.NS,AJMERA,Ajmera Realty & Infra India Limited,INE298G01035,EQ,24953688064.0,1053
SPAL.NS,SPAL,S. P. Apparels Limited,INE212I01016,EQ,24942800896.0,1054
STALLION.NS,STALLION,Stallion India Fluorochemicals Limited,INE0RYC01010,EQ,24930572288.0,1055
BLSE.NS,BLSE,BLS E-Services Limited,INE0NLT01010,EQ,24872759296.0,1056
EASEMYTRIP.NS,EASEMYTRIP,Easy Trip Planners Limited,INE07O001026,EQ,24766969856.0,1057
RANEHOLDIN.NS,RANEHOLDIN,Rane Holdings Limited,INE384A01010,EQ,24689186816.0,1058
RAJRATAN.NS,RAJRATAN,Rajratan Global Wire Limited,INE451D01029,EQ,24667090944.0,1059
SAIPARENT.NS,SAIPARENT,Sai Parenterals Limited,INE0H9F01037,EQ,24568070144.0,1060
EPACKPEB.NS,EPACKPEB,EPack Prefab Technologies Limited,INE0MLS01022,EQ,24565035008.0,1061
PIXTRANS.NS,PIXTRANS,Pix Transmissions Limited,INE751B01018,EQ,24498110464.0,1062
SUNDROP.NS,SUNDROP,Sundrop Brands Limited,INE209A01019,EQ,24427560960.0,1063
GNA.NS,GNA,GNA Axles Limited,INE934S01014,EQ,24343910400.0,1064
CONFIPET.NS,CONFIPET,Confidence Petroleum India Limited,INE552D01024,EQ,24293466112.0,1065
KICL.NS,KICL,Kalyani Investment Company Limited,INE029L01018,EQ,24089942016.0,1066
ADOR.NS,ADOR,Ador Welding Limited,INE045A01017,EQ,24087236608.0,1067
TEAMLEASE.NS,TEAMLEASE,Teamlease Services Limited,INE985S01024,EQ,23949146112.0,1068
VEEDOL.NS,VEEDOL,Veedol Corporation Limited,INE484C01030,EQ,23940659200.0,1069
GREENPANEL.NS,GREENPANEL,Greenpanel Industries Limited,INE08ZM01014,EQ,23938093056.0,1070
PROTEAN.NS,PROTEAN,Protean eGov Technologies Limited,INE004A01022,EQ,23637473280.0,1071
SAGCEM.NS,SAGCEM,Sagar Cements Limited,INE229C01021,EQ,23583561728.0,1072
CAMLINFINE.NS,CAMLINFINE,Camlin Fine Sciences Limited,INE052I01032,EQ,23567720448.0,1073
BRIGHOTEL.NS,BRIGHOTEL,Brigade Hotel Ventures Limited,INE03NU01014,EQ,23356520448.0,1074
KNACK.NS,KNACK,Knack Packaging Limited,INE17QZ01016,EQ,23342379008.0,1075
NIBE.NS,NIBE,NIBE Limited,INE149O01018,EQ,23336370176.0,1076
BFUTILITIE.NS,BFUTILITIE,BF Utilities Limited,INE243D01012,EQ,23244691456.0,1077
EPACK.NS,EPACK,EPACK Durable Limited,INE0G5901015,EQ,23242063872.0,1078
VINCOFE.NS,VINCOFE,Vintage Coffee And Beverages Limited,INE498Q01014,EQ,23171743744.0,1079
EMSLIMITED.NS,EMSLIMITED,EMS Limited,INE0OV601013,EQ,23159121920.0,1080
MOLDTKPAC.NS,MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01029,EQ,23114031104.0,1081
GSPCROP.NS,GSPCROP,GSP Crop Science Limited,INE713R01022,EQ,22896529408.0,1082
SAKSOFT.NS,SAKSOFT,Saksoft Limited,INE667G01023,EQ,22890885120.0,1083
INDOCO.NS,INDOCO,Indoco Remedies Limited,INE873D01024,EQ,22808383488.0,1084
ADVAIT.NS,ADVAIT,Advait Energy Transitions Limited,INE0ALI01010,EQ,22807554048.0,1085
ALEMBICLTD.NS,ALEMBICLTD,Alembic Limited,INE426A01027,EQ,22704648192.0,1086
TAJGVK.NS,TAJGVK,Taj GVK Hotels & Resorts Limited,INE586B01026,EQ,22632105984.0,1087
GEOJITFSL.NS,GEOJITFSL,Geojit Financial Services Limited,INE007B01023,EQ,22631221248.0,1088
ORIENTHOT.NS,ORIENTHOT,Oriental Hotels Limited,INE750A01020,EQ,22612443136.0,1089
PENIND.NS,PENIND,Pennar Industries Limited,INE932A01024,EQ,22603493376.0,1090
SERVOTECH.NS,SERVOTECH,Servotech Renewable Power System Limited,INE782X01033,EQ,22539331584.0,1091
BETA.NS,BETA,Beta Drugs Limited,INE351Y01019,EQ,22501769216.0,1092
EXICOM.NS,EXICOM,Exicom Tele-Systems Limited,INE777F01014,EQ,22462773248.0,1093
TASTYBITE.NS,TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,EQ,22443520000.0,1094
JISLJALEQS.NS,JISLJALEQS,Jain Irrigation Systems Limited,INE175A01038,EQ,22416072704.0,1095
RHETAN.NS,RHETAN,Rhetan TMT Limited,INE0KKN01029,EQ,22344376320.0,1096
TCIEXP.NS,TCIEXP,TCI Express Limited,INE586V01016,EQ,22298384384.0,1097
SIRCA.NS,SIRCA,Sirca Paints India Limited,INE792Z01011,EQ,22260740096.0,1098
PRAKASH.NS,PRAKASH,Prakash Industries Limited,INE603A01013,EQ,22215102464.0,1099
ORISSAMINE.NS,ORISSAMINE,The Orissa Minerals Development Company Limited,INE725E01024,EQ,22189199360.0,1100
